seq:	Ia	Ib	Ic	In	Va	Vb	Vc	Vn
5529	313.052	-201.175	-104.952	0	306.127	-203.787	-104.952	0	
5530	308.979	-179.09	-130.784	0	309.874	-178.445	-130.784	0	
5531	328.227	-155.563	-155.563	0	311.127	-152.663	-155.563	0	
5532	308.979	-130.784	-179.09	0	309.874	-130.139	-179.09	0	
5533	313.052	-104.952	-201.175	0	306.127	-107.565	-201.175	0	
5534	299.643	-78.2754	-221.639	0	299.915	-80.0835	-221.639	0	
5535	291.957	-50.9682	-240.32	0	291.288	-49.1601	-240.32	0	
5536	280.627	-23.2505	-257.065	0	280.316	-20.6377	-257.065	0	
5537	261.062	4.65427	-271.741	0	267.087	4.00896	-271.741	0	
5538	259.96	32.5216	-284.229	0	251.707	29.6216	-284.229	0	
5539	224.939	60.1271	-294.428	0	234.301	59.4818	-294.428	0	
5540	215.337	87.2485	-302.257	0	215.008	89.8613	-302.257	0	
5541	186.002	113.667	-307.652	0	193.984	115.476	-307.652	0	
5542	170.593	139.171	-310.57	0	171.399	137.363	-310.57	0	
5543	143.859	163.554	-310.988	0	147.433	160.942	-310.988	0	
5544	119.553	186.621	-308.901	0	122.281	187.266	-308.901	0	
5545	104.921	208.185	-304.328	0	96.1435	211.085	-304.328	0	
5546	64.8552	228.072	-297.304	0	69.2323	228.718	-297.304	0	
5547	45.3607	246.124	-287.887	0	41.7636	243.511	-287.887	0	
5548	9.01148	262.193	-276.152	0	13.9587	260.385	-276.152	0	
5549	-11.1562	276.152	-262.193	0	-13.9587	277.96	-262.193	0	
5550	-46.0544	287.887	-246.124	0	-41.7636	290.5	-246.124	0	
5551	-69.5786	297.304	-228.072	0	-69.2323	296.659	-228.072	0	
5552	-90.797	304.328	-208.185	0	-96.1435	301.428	-208.185	0	
5553	-125.645	308.901	-186.621	0	-122.281	308.256	-186.621	0	
5554	-147.066	310.988	-163.554	0	-147.433	313.601	-163.554	0	
5555	-175.981	310.57	-139.171	0	-171.399	312.378	-139.171	0	
5556	-191.569	307.652	-113.667	0	-193.984	305.844	-113.667	0	
5557	-219.018	302.257	-87.2485	0	-215.008	299.644	-87.2485	0	
5558	-231.623	294.428	-60.1271	0	-234.301	295.073	-60.1271	0	
5559	-246.284	284.229	-32.5216	0	-251.707	287.129	-32.5216	0	
5560	-265.774	271.741	-4.65428	0	-267.087	272.386	-4.65428	0	
5561	-280.537	257.065	23.2505	0	-280.316	254.452	23.2505	0	
5562	-292.284	240.32	50.9682	0	-291.288	238.512	50.9682	0	
5563	-298.765	221.639	78.2754	0	-299.915	223.448	78.2754	0	
5564	-309.48	201.175	104.952	0	-306.127	203.787	104.952	0	
5565	-308.302	179.09	130.784	0	-309.874	178.445	130.784	0	
5566	-307.827	155.563	155.563	0	-311.127	152.663	155.563	0	
5567	-308.302	130.784	179.09	0	-309.874	130.139	179.09	0	
5568	-309.48	104.952	201.175	0	-306.127	107.565	201.175	0	
5569	-298.765	78.2754	221.639	0	-299.915	80.0835	221.639	0	
5570	-292.284	50.9682	240.32	0	-291.288	49.1601	240.32	0	
5571	-280.537	23.2505	257.065	0	-280.316	20.6377	257.065	0	
5572	-265.774	-4.65427	271.741	0	-267.087	-4.00896	271.741	0	
5573	-246.284	-32.5216	284.229	0	-251.707	-29.6216	284.229	0	
5574	-231.623	-60.1271	294.428	0	-234.301	-59.4818	294.428	0	
5575	-219.018	-87.2485	302.257	0	-215.008	-89.8613	302.257	0	
5576	-191.569	-113.667	307.652	0	-193.984	-115.476	307.652	0	
5577	-175.981	-139.171	310.57	0	-171.399	-137.363	310.57	0	
5578	-147.066	-163.554	310.988	0	-147.433	-160.942	310.988	0	
5579	-125.645	-186.621	308.901	0	-122.281	-187.266	308.901	0	
5580	-90.797	-208.185	304.328	0	-96.1435	-211.085	304.328	0	
5581	-69.5786	-228.072	297.304	0	-69.2323	-228.718	297.304	0	
5582	-46.0544	-246.124	287.887	0	-41.7636	-243.511	287.887	0	
5583	-11.1562	-262.193	276.152	0	-13.9587	-260.385	276.152	0	
5584	9.01148	-276.152	262.193	0	13.9587	-277.96	262.193	0	
5585	45.3607	-287.887	246.124	0	41.7636	-290.5	246.124	0	
5586	64.8552	-297.304	228.072	0	69.2323	-296.659	228.072	0	
5587	104.921	-304.328	208.185	0	96.1435	-301.428	208.185	0	
5588	119.553	-308.901	186.621	0	122.281	-308.256	186.621	0	
5589	143.859	-310.988	163.554	0	147.433	-313.601	163.554	0	
5590	170.593	-310.57	139.171	0	171.399	-312.378	139.171	0	
5591	186.002	-307.652	113.667	0	193.984	-305.844	113.667	0	
5592	215.337	-302.257	87.2485	0	215.008	-299.644	87.2485	0	
5593	224.939	-294.428	60.1271	0	234.301	-295.073	60.1271	0	
5594	259.96	-284.229	32.5216	0	251.707	-287.129	32.5216	0	
5595	261.062	-271.741	4.65428	0	267.087	-272.386	4.65428	0	
5596	280.627	-257.065	-23.2505	0	280.316	-254.452	-23.2505	0	
5597	291.957	-240.32	-50.9682	0	291.288	-238.512	-50.9682	0	
5598	299.643	-221.639	-78.2754	0	299.915	-223.448	-78.2754	0	
5599	313.052	-201.175	-104.952	0	306.127	-203.787	-104.952	0	
5600	308.979	-179.09	-130.784	0	309.874	-178.445	-130.784	0	
5601	328.227	-155.563	-155.563	0	311.127	-152.663	-155.563	0	
5602	308.979	-130.784	-179.09	0	309.874	-130.139	-179.09	0	
5603	313.052	-104.952	-201.175	0	306.127	-107.565	-201.175	0	
5604	299.643	-78.2754	-221.639	0	299.915	-80.0835	-221.639	0	
5605	291.957	-50.9682	-240.32	0	291.288	-49.1601	-240.32	0	
5606	280.627	-23.2505	-257.065	0	280.316	-20.6377	-257.065	0	
5607	261.062	4.65427	-271.741	0	267.087	4.00896	-271.741	0	
5608	259.96	32.5216	-284.229	0	251.707	29.6216	-284.229	0	
5609	224.939	60.1271	-294.428	0	234.301	59.4818	-294.428	0	
5610	215.337	87.2485	-302.257	0	215.008	89.8613	-302.257	0	
5611	186.002	113.667	-307.652	0	193.984	115.476	-307.652	0	
5612	170.593	139.171	-310.57	0	171.399	137.363	-310.57	0	
5613	143.859	163.554	-310.988	0	147.433	160.942	-310.988	0	
5614	119.553	186.621	-308.901	0	122.281	187.266	-308.901	0	
5615	104.921	208.185	-304.328	0	96.1435	211.085	-304.328	0	
5616	64.8552	228.072	-297.304	0	69.2323	228.718	-297.304	0	
5617	45.3607	246.124	-287.887	0	41.7636	243.511	-287.887	0	
5618	9.01148	262.193	-276.152	0	13.9587	260.385	-276.152	0	
5619	-11.1562	276.152	-262.193	0	-13.9587	277.96	-262.193	0	
5620	-46.0544	287.887	-246.124	0	-41.7636	290.5	-246.124	0	
5621	-69.5786	297.304	-228.072	0	-69.2323	296.659	-228.072	0	
5622	-90.797	304.328	-208.185	0	-96.1435	301.428	-208.185	0	
5623	-125.645	308.901	-186.621	0	-122.281	308.256	-186.621	0	
5624	-147.066	310.988	-163.554	0	-147.433	313.601	-163.554	0	
5625	-175.981	310.57	-139.171	0	-171.399	312.378	-139.171	0	
5626	-191.569	307.652	-113.667	0	-193.984	305.844	-113.667	0	
5627	-219.018	302.257	-87.2485	0	-215.008	299.644	-87.2485	0	
5628	-231.623	294.428	-60.1271	0	-234.301	295.073	-60.1271	0	
5629	-246.284	284.229	-32.5216	0	-251.707	287.129	-32.5216	0	
5630	-265.774	271.741	-4.65428	0	-267.087	272.386	-4.65428	0	
5631	-280.537	257.065	23.2505	0	-280.316	254.452	23.2505	0	
5632	-292.284	240.32	50.9682	0	-291.288	238.512	50.9682	0	
5633	-298.765	221.639	78.2754	0	-299.915	223.448	78.2754	0	
5634	-309.48	201.175	104.952	0	-306.127	203.787	104.952	0	
5635	-308.302	179.09	130.784	0	-309.874	178.445	130.784	0	
5636	-307.827	155.563	155.563	0	-311.127	152.663	155.563	0	
5637	-308.302	130.784	179.09	0	-309.874	130.139	179.09	0	
5638	-309.48	104.952	201.175	0	-306.127	107.565	201.175	0	
5639	-298.765	78.2754	221.639	0	-299.915	80.0835	221.639	0	
5640	-292.284	50.9682	240.32	0	-291.288	49.1601	240.32	0	
5641	-280.537	23.2505	257.065	0	-280.316	20.6377	257.065	0	
5642	-265.774	-4.65427	271.741	0	-267.087	-4.00896	271.741	0	
5643	-246.284	-32.5216	284.229	0	-251.707	-29.6216	284.229	0	
5644	-231.623	-60.1271	294.428	0	-234.301	-59.4818	294.428	0	
5645	-219.018	-87.2485	302.257	0	-215.008	-89.8613	302.257	0	
5646	-191.569	-113.667	307.652	0	-193.984	-115.476	307.652	0	
5647	-175.981	-139.171	310.57	0	-171.399	-137.363	310.57	0	
5648	-147.066	-163.554	310.988	0	-147.433	-160.942	310.988	0	
5649	-125.645	-186.621	308.901	0	-122.281	-187.266	308.901	0	
5650	-90.797	-208.185	304.328	0	-96.1435	-211.085	304.328	0	
5651	-69.5786	-228.072	297.304	0	-69.2323	-228.718	297.304	0	
5652	-46.0544	-246.124	287.887	0	-41.7636	-243.511	287.887	0	
5653	-11.1562	-262.193	276.152	0	-13.9587	-260.385	276.152	0	
5654	9.01148	-276.152	262.193	0	13.9587	-277.96	262.193	0	
5655	45.3607	-287.887	246.124	0	41.7636	-290.5	246.124	0	
5656	64.8552	-297.304	228.072	0	69.2323	-296.659	228.072	0	
5657	104.921	-304.328	208.185	0	96.1435	-301.428	208.185	0	
5658	119.553	-308.901	186.621	0	122.281	-308.256	186.621	0	
5659	143.859	-310.988	163.554	0	147.433	-313.601	163.554	0	
5660	170.593	-310.57	139.171	0	171.399	-312.378	139.171	0	
5661	186.002	-307.652	113.667	0	193.984	-305.844	113.667	0	
5662	215.337	-302.257	87.2485	0	215.008	-299.644	87.2485	0	
5663	224.939	-294.428	60.1271	0	234.301	-295.073	60.1271	0	
5664	259.96	-284.229	32.5216	0	251.707	-287.129	32.5216	0	
5665	261.062	-271.741	4.65428	0	267.087	-272.386	4.65428	0	
5666	280.627	-257.065	-23.2505	0	280.316	-254.452	-23.2505	0	
5667	291.957	-240.32	-50.9682	0	291.288	-238.512	-50.9682	0	
5668	299.643	-221.639	-78.2754	0	299.915	-223.448	-78.2754	0	
5669	313.052	-201.175	-104.952	0	306.127	-203.787	-104.952	0	
5670	308.979	-179.09	-130.784	0	309.874	-178.445	-130.784	0	
5671	328.227	-155.563	-155.563	0	311.127	-152.663	-155.563	0	
5672	308.979	-130.784	-179.09	0	309.874	-130.139	-179.09	0	
5673	313.052	-104.952	-201.175	0	306.127	-107.565	-201.175	0	
5674	299.643	-78.2754	-221.639	0	299.915	-80.0835	-221.639	0	
5675	291.957	-50.9682	-240.32	0	291.288	-49.1601	-240.32	0	
5676	280.627	-23.2505	-257.065	0	280.316	-20.6377	-257.065	0	
5677	261.062	4.65427	-271.741	0	267.087	4.00896	-271.741	0	
5678	259.96	32.5216	-284.229	0	251.707	29.6216	-284.229	0	
5679	224.939	60.1271	-294.428	0	234.301	59.4818	-294.428	0	
5680	215.337	87.2485	-302.257	0	215.008	89.8613	-302.257	0	
5681	186.002	113.667	-307.652	0	193.984	115.476	-307.652	0	
5682	170.593	139.171	-310.57	0	171.399	137.363	-310.57	0	
5683	143.859	163.554	-310.988	0	147.433	160.942	-310.988	0	
5684	119.553	186.621	-308.901	0	122.281	187.266	-308.901	0	
5685	104.921	208.185	-304.328	0	96.1435	211.085	-304.328	0	
5686	64.8552	228.072	-297.304	0	69.2323	228.718	-297.304	0	
5687	45.3607	246.124	-287.887	0	41.7636	243.511	-287.887	0	
5688	9.01148	262.193	-276.152	0	13.9587	260.385	-276.152	0	
5689	-11.1562	276.152	-262.193	0	-13.9587	277.96	-262.193	0	
5690	-46.0544	287.887	-246.124	0	-41.7636	290.5	-246.124	0	
5691	-69.5786	297.304	-228.072	0	-69.2323	296.659	-228.072	0	
5692	-90.797	304.328	-208.185	0	-96.1435	301.428	-208.185	0	
5693	-125.645	308.901	-186.621	0	-122.281	308.256	-186.621	0	
5694	-147.066	310.988	-163.554	0	-147.433	313.601	-163.554	0	
5695	-175.981	310.57	-139.171	0	-171.399	312.378	-139.171	0	
5696	-191.569	307.652	-113.667	0	-193.984	305.844	-113.667	0	
5697	-219.018	302.257	-87.2485	0	-215.008	299.644	-87.2485	0	
5698	-231.623	294.428	-60.1271	0	-234.301	295.073	-60.1271	0	
5699	-246.284	284.229	-32.5216	0	-251.707	287.129	-32.5216	0	
5700	-265.774	271.741	-4.65428	0	-267.087	272.386	-4.65428	0	
5701	-280.537	257.065	23.2505	0	-280.316	254.452	23.2505	0	
5702	-292.284	240.32	50.9682	0	-291.288	238.512	50.9682	0	
5703	-298.765	221.639	78.2754	0	-299.915	223.448	78.2754	0	
5704	-309.48	201.175	104.952	0	-306.127	203.787	104.952	0	
5705	-308.302	179.09	130.784	0	-309.874	178.445	130.784	0	
5706	-307.827	155.563	155.563	0	-311.127	152.663	155.563	0	
5707	-308.302	130.784	179.09	0	-309.874	130.139	179.09	0	
5708	-309.48	104.952	201.175	0	-306.127	107.565	201.175	0	
5709	-298.765	78.2754	221.639	0	-299.915	80.0835	221.639	0	
5710	-292.284	50.9682	240.32	0	-291.288	49.1601	240.32	0	
5711	-280.537	23.2505	257.065	0	-280.316	20.6377	257.065	0	
5712	-265.774	-4.65427	271.741	0	-267.087	-4.00896	271.741	0	
5713	-246.284	-32.5216	284.229	0	-251.707	-29.6216	284.229	0	
5714	-231.623	-60.1271	294.428	0	-234.301	-59.4818	294.428	0	
5715	-219.018	-87.2485	302.257	0	-215.008	-89.8613	302.257	0	
5716	-191.569	-113.667	307.652	0	-193.984	-115.476	307.652	0	
5717	-175.981	-139.171	310.57	0	-171.399	-137.363	310.57	0	
5718	-147.066	-163.554	310.988	0	-147.433	-160.942	310.988	0	
5719	-125.645	-186.621	308.901	0	-122.281	-187.266	308.901	0	
5720	-90.797	-208.185	304.328	0	-96.1435	-211.085	304.328	0	
5721	-69.5786	-228.072	297.304	0	-69.2323	-228.718	297.304	0	
5722	-46.0544	-246.124	287.887	0	-41.7636	-243.511	287.887	0	
5723	-11.1562	-262.193	276.152	0	-13.9587	-260.385	276.152	0	
5724	9.01148	-276.152	262.193	0	13.9587	-277.96	262.193	0	
5725	45.3607	-287.887	246.124	0	41.7636	-290.5	246.124	0	
5726	64.8552	-297.304	228.072	0	69.2323	-296.659	228.072	0	
5727	104.921	-304.328	208.185	0	96.1435	-301.428	208.185	0	
5728	119.553	-308.901	186.621	0	122.281	-308.256	186.621	0	
5729	143.859	-310.988	163.554	0	147.433	-313.601	163.554	0	
5730	170.593	-310.57	139.171	0	171.399	-312.378	139.171	0	
5731	186.002	-307.652	113.667	0	193.984	-305.844	113.667	0	
5732	215.337	-302.257	87.2485	0	215.008	-299.644	87.2485	0	
5733	224.939	-294.428	60.1271	0	234.301	-295.073	60.1271	0	
5734	259.96	-284.229	32.5216	0	251.707	-287.129	32.5216	0	
5735	261.062	-271.741	4.65428	0	267.087	-272.386	4.65428	0	
5736	280.627	-257.065	-23.2505	0	280.316	-254.452	-23.2505	0	
5737	291.957	-240.32	-50.9682	0	291.288	-238.512	-50.9682	0	
5738	299.643	-221.639	-78.2754	0	299.915	-223.448	-78.2754	0	
5739	313.052	-201.175	-104.952	0	306.127	-203.787	-104.952	0	
5740	308.979	-179.09	-130.784	0	309.874	-178.445	-130.784	0	
5741	328.227	-155.563	-155.563	0	311.127	-152.663	-155.563	0	
5742	308.979	-130.784	-179.09	0	309.874	-130.139	-179.09	0	
5743	313.052	-104.952	-201.175	0	306.127	-107.565	-201.175	0	
5744	299.643	-78.2754	-221.639	0	299.915	-80.0835	-221.639	0	
5745	291.957	-50.9682	-240.32	0	291.288	-49.1601	-240.32	0	
5746	280.627	-23.2505	-257.065	0	280.316	-20.6377	-257.065	0	
5747	261.062	4.65427	-271.741	0	267.087	4.00896	-271.741	0	
5748	259.96	32.5216	-284.229	0	251.707	29.6216	-284.229	0	
5749	224.939	60.1271	-294.428	0	234.301	59.4818	-294.428	0	
5750	215.337	87.2485	-302.257	0	215.008	89.8613	-302.257	0	
5751	186.002	113.667	-307.652	0	193.984	115.476	-307.652	0	
5752	170.593	139.171	-310.57	0	171.399	137.363	-310.57	0	
5753	143.859	163.554	-310.988	0	147.433	160.942	-310.988	0	
5754	119.553	186.621	-308.901	0	122.281	187.266	-308.901	0	
5755	104.921	208.185	-304.328	0	96.1435	211.085	-304.328	0	
5756	64.8552	228.072	-297.304	0	69.2323	228.718	-297.304	0	
5757	45.3607	246.124	-287.887	0	41.7636	243.511	-287.887	0	
5758	9.01148	262.193	-276.152	0	13.9587	260.385	-276.152	0	
5759	-11.1562	276.152	-262.193	0	-13.9587	277.96	-262.193	0	
5760	-46.0544	287.887	-246.124	0	-41.7636	290.5	-246.124	0	
5761	-69.5786	297.304	-228.072	0	-69.2323	296.659	-228.072	0	
5762	-90.797	304.328	-208.185	0	-96.1435	301.428	-208.185	0	
5763	-125.645	308.901	-186.621	0	-122.281	308.256	-186.621	0	
5764	-147.066	310.988	-163.554	0	-147.433	313.601	-163.554	0	
5765	-175.981	310.57	-139.171	0	-171.399	312.378	-139.171	0	
5766	-191.569	307.652	-113.667	0	-193.984	305.844	-113.667	0	
5767	-219.018	302.257	-87.2485	0	-215.008	299.644	-87.2485	0	
5768	-231.623	294.428	-60.1271	0	-234.301	295.073	-60.1271	0	
5769	-246.284	284.229	-32.5216	0	-251.707	287.129	-32.5216	0	
5770	-265.774	271.741	-4.65428	0	-267.087	272.386	-4.65428	0	
5771	-280.537	257.065	23.2505	0	-280.316	254.452	23.2505	0	
5772	-292.284	240.32	50.9682	0	-291.288	238.512	50.9682	0	
5773	-298.765	221.639	78.2754	0	-299.915	223.448	78.2754	0	
5774	-309.48	201.175	104.952	0	-306.127	203.787	104.952	0	
5775	-308.302	179.09	130.784	0	-309.874	178.445	130.784	0	
5776	-307.827	155.563	155.563	0	-311.127	152.663	155.563	0	
5777	-308.302	130.784	179.09	0	-309.874	130.139	179.09	0	
5778	-309.48	104.952	201.175	0	-306.127	107.565	201.175	0	
5779	-298.765	78.2754	221.639	0	-299.915	80.0835	221.639	0	
5780	-292.284	50.9682	240.32	0	-291.288	49.1601	240.32	0	
5781	-280.537	23.2505	257.065	0	-280.316	20.6377	257.065	0	
5782	-265.774	-4.65427	271.741	0	-267.087	-4.00896	271.741	0	
5783	-246.284	-32.5216	284.229	0	-251.707	-29.6216	284.229	0	
5784	-231.623	-60.1271	294.428	0	-234.301	-59.4818	294.428	0	
5785	-219.018	-87.2485	302.257	0	-215.008	-89.8613	302.257	0	
5786	-191.569	-113.667	307.652	0	-193.984	-115.476	307.652	0	
5787	-175.981	-139.171	310.57	0	-171.399	-137.363	310.57	0	
5788	-147.066	-163.554	310.988	0	-147.433	-160.942	310.988	0	
5789	-125.645	-186.621	308.901	0	-122.281	-187.266	308.901	0	
5790	-90.797	-208.185	304.328	0	-96.1435	-211.085	304.328	0	
5791	-69.5786	-228.072	297.304	0	-69.2323	-228.718	297.304	0	
5792	-46.0544	-246.124	287.887	0	-41.7636	-243.511	287.887	0	
5793	-11.1562	-262.193	276.152	0	-13.9587	-260.385	276.152	0	
5794	9.01148	-276.152	262.193	0	13.9587	-277.96	262.193	0	
5795	45.3607	-287.887	246.124	0	41.7636	-290.5	246.124	0	
5796	64.8552	-297.304	228.072	0	69.2323	-296.659	228.072	0	
5797	104.921	-304.328	208.185	0	96.1435	-301.428	208.185	0	
5798	119.553	-308.901	186.621	0	122.281	-308.256	186.621	0	
5799	143.859	-310.988	163.554	0	147.433	-313.601	163.554	0	
5800	170.593	-310.57	139.171	0	171.399	-312.378	139.171	0	
5801	186.002	-307.652	113.667	0	193.984	-305.844	113.667	0	
5802	215.337	-302.257	87.2485	0	215.008	-299.644	87.2485	0	
5803	224.939	-294.428	60.1271	0	234.301	-295.073	60.1271	0	
5804	259.96	-284.229	32.5216	0	251.707	-287.129	32.5216	0	
5805	261.062	-271.741	4.65428	0	267.087	-272.386	4.65428	0	
5806	280.627	-257.065	-23.2505	0	280.316	-254.452	-23.2505	0	
5807	291.957	-240.32	-50.9682	0	291.288	-238.512	-50.9682	0	
5808	299.643	-221.639	-78.2754	0	299.915	-223.448	-78.2754	0	
5809	313.052	-201.175	-104.952	0	306.127	-203.787	-104.952	0	
5810	308.979	-179.09	-130.784	0	309.874	-178.445	-130.784	0	
5811	328.227	-155.563	-155.563	0	311.127	-152.663	-155.563	0	
5812	308.979	-130.784	-179.09	0	309.874	-130.139	-179.09	0	
5813	313.052	-104.952	-201.175	0	306.127	-107.565	-201.175	0	
5814	299.643	-78.2754	-221.639	0	299.915	-80.0835	-221.639	0	
5815	291.957	-50.9682	-240.32	0	291.288	-49.1601	-240.32	0	
5816	280.627	-23.2505	-257.065	0	280.316	-20.6377	-257.065	0	
5817	261.062	4.65427	-271.741	0	267.087	4.00896	-271.741	0	
5818	259.96	32.5216	-284.229	0	251.707	29.6216	-284.229	0	
5819	224.939	60.1271	-294.428	0	234.301	59.4818	-294.428	0	
5820	215.337	87.2485	-302.257	0	215.008	89.8613	-302.257	0	
5821	186.002	113.667	-307.652	0	193.984	115.476	-307.652	0	
5822	170.593	139.171	-310.57	0	171.399	137.363	-310.57	0	
5823	143.859	163.554	-310.988	0	147.433	160.942	-310.988	0	
5824	119.553	186.621	-308.901	0	122.281	187.266	-308.901	0	
5825	104.921	208.185	-304.328	0	96.1435	211.085	-304.328	0	
5826	64.8552	228.072	-297.304	0	69.2323	228.718	-297.304	0	
5827	45.3607	246.124	-287.887	0	41.7636	243.511	-287.887	0	
5828	9.01148	262.193	-276.152	0	13.9587	260.385	-276.152	0	
5829	-11.1562	276.152	-262.193	0	-13.9587	277.96	-262.193	0	
5830	-46.0544	287.887	-246.124	0	-41.7636	290.5	-246.124	0	
5831	-69.5786	297.304	-228.072	0	-69.2323	296.659	-228.072	0	
5832	-90.797	304.328	-208.185	0	-96.1435	301.428	-208.185	0	
5833	-125.645	308.901	-186.621	0	-122.281	308.256	-186.621	0	
5834	-147.066	310.988	-163.554	0	-147.433	313.601	-163.554	0	
5835	-175.981	310.57	-139.171	0	-171.399	312.378	-139.171	0	
5836	-191.569	307.652	-113.667	0	-193.984	305.844	-113.667	0	
5837	-219.018	302.257	-87.2485	0	-215.008	299.644	-87.2485	0	
5838	-231.623	294.428	-60.1271	0	-234.301	295.073	-60.1271	0	
5839	-246.284	284.229	-32.5216	0	-251.707	287.129	-32.5216	0	
5840	-265.774	271.741	-4.65428	0	-267.087	272.386	-4.65428	0	
5841	-280.537	257.065	23.2505	0	-280.316	254.452	23.2505	0	
5842	-292.284	240.32	50.9682	0	-291.288	238.512	50.9682	0	
5843	-298.765	221.639	78.2754	0	-299.915	223.448	78.2754	0	
5844	-309.48	201.175	104.952	0	-306.127	203.787	104.952	0	
5845	-308.302	179.09	130.784	0	-309.874	178.445	130.784	0	
5846	-307.827	155.563	155.563	0	-311.127	152.663	155.563	0	
5847	-308.302	130.784	179.09	0	-309.874	130.139	179.09	0	
5848	-309.48	104.952	201.175	0	-306.127	107.565	201.175	0	
5849	-298.765	78.2754	221.639	0	-299.915	80.0835	221.639	0	
5850	-292.284	50.9682	240.32	0	-291.288	49.1601	240.32	0	
5851	-280.537	23.2505	257.065	0	-280.316	20.6377	257.065	0	
5852	-265.774	-4.65427	271.741	0	-267.087	-4.00896	271.741	0	
5853	-246.284	-32.5216	284.229	0	-251.707	-29.6216	284.229	0	
5854	-231.623	-60.1271	294.428	0	-234.301	-59.4818	294.428	0	
5855	-219.018	-87.2485	302.257	0	-215.008	-89.8613	302.257	0	
5856	-191.569	-113.667	307.652	0	-193.984	-115.476	307.652	0	
5857	-175.981	-139.171	310.57	0	-171.399	-137.363	310.57	0	
5858	-147.066	-163.554	310.988	0	-147.433	-160.942	310.988	0	
5859	-125.645	-186.621	308.901	0	-122.281	-187.266	308.901	0	
5860	-90.797	-208.185	304.328	0	-96.1435	-211.085	304.328	0	
5861	-69.5786	-228.072	297.304	0	-69.2323	-228.718	297.304	0	
5862	-46.0544	-246.124	287.887	0	-41.7636	-243.511	287.887	0	
5863	-11.1562	-262.193	276.152	0	-13.9587	-260.385	276.152	0	
5864	9.01148	-276.152	262.193	0	13.9587	-277.96	262.193	0	
5865	45.3607	-287.887	246.124	0	41.7636	-290.5	246.124	0	
5866	64.8552	-297.304	228.072	0	69.2323	-296.659	228.072	0	
5867	104.921	-304.328	208.185	0	96.1435	-301.428	208.185	0	
5868	119.553	-308.901	186.621	0	122.281	-308.256	186.621	0	
5869	143.859	-310.988	163.554	0	147.433	-313.601	163.554	0	
5870	170.593	-310.57	139.171	0	171.399	-312.378	139.171	0	
5871	186.002	-307.652	113.667	0	193.984	-305.844	113.667	0	
5872	215.337	-302.257	87.2485	0	215.008	-299.644	87.2485	0	
5873	224.939	-294.428	60.1271	0	234.301	-295.073	60.1271	0	
5874	259.96	-284.229	32.5216	0	251.707	-287.129	32.5216	0	
